id,summarized,text,root,length,emotion
hit:439_conv:878_uttr:1,0,So last night I snuck into the kitchen at my cousins house.,sneak,13,guilty
hit:440_conv:881_uttr:1,0,I ordered a package over a month ago and it finally arrived.,order,13,anticipating
hit:443_conv:886_uttr:1,0,"Sometimes I reflect upon my life, and at this current moment I am happy with where I am.",reflect,20,content
hit:445_conv:890_uttr:1,0,I am very devastated these days.,devastate,7,devastated
hit:446_conv:892_uttr:1,0,Once I was robbed at gun point and locked in a walk in refrigerator for an hour.,rob,18,afraid
hit:447_conv:894_uttr:1,0,I can't wait for next Sunday,wait,7,anticipating
hit:450_conv:901_uttr:1,0,"If I work hard In it,I'll achieve it!",achieve,11,hopeful
hit:451_conv:902_uttr:1,0,I knocked my favorite glass off the table and now I have to find a replacement.,knock,17,sad
hit:452_conv:904_uttr:1,0,I almost got into a wreck today because someone cute me off on my way to work.,get,18,angry
hit:456_conv:912_uttr:1,0,I sometimes wish I could go back to high school and be a kid again.,wish,16,nostalgic
hit:458_conv:916_uttr:1,0,I got a toy for my niece's birthday in the mail and figured I could put it together without any directions.,get,23,confident
hit:458_conv:917_uttr:1,0,I miss my mother deeply.,miss,6,nostalgic
hit:459_conv:919_uttr:1,1,It made my grandma really happy.,make,7,proud
hit:461_conv:923_uttr:1,0,I can't wait for next Sunday,wait,7,anticipating
hit:462_conv:924_uttr:1,0,I have been working so hard and it seems my payment can no longer take care of my bills,work,19,hopeful
hit:463_conv:927_uttr:1,1,I have been going on interviews for 4 months and today I finally got a job!,go,17,joyful
hit:464_conv:928_uttr:1,1,My spouse made breakfast in bed and we all just hung out together.,make,14,content
hit:465_conv:930_uttr:1,0,A light switch in my house stopped working and I was able to fix it without looking up how.,stop,20,proud
hit:468_conv:937_uttr:1,1,My luck will soon change!,change,6,hopeful
hit:470_conv:941_uttr:1,0,My first cat disaapeared 2 years ago after 14 years with him,disaapeare,12,sad
hit:471_conv:942_uttr:1,0,"One time in welding school I got 2 of my teachers a gig with a major contractor on FT Benning building ADA code railing for th new hospital and centers and stuff,",get,33,proud
hit:471_conv:943_uttr:1,1,I made some cookies from scratch and left to run an errand.,make,13,furious
hit:472_conv:945_uttr:1,0,i think my performance is way better than the winner's perfromance,think,12,disappointed
hit:473_conv:947_uttr:1,1,My boyfriend and I celebrated our sixth anniversary the other week.,celebrate,12,anticipating
hit:475_conv:951_uttr:1,1,I experienced road rage the other day.,experience,8,angry
hit:477_conv:954_uttr:1,0,"Man, one time I got wayyy too drunk and it was not a good time.",get,17,afraid
hit:478_conv:957_uttr:1,0,Everytime I see my cat vomit on the floor it makes me sick to my stomach.,see,17,disgusted
hit:479_conv:958_uttr:1,1,I need someone to date so badly.,need,8,lonely
hit:480_conv:960_uttr:1,1,My aunt is coming to visit soon.,come,8,anticipating
hit:482_conv:965_uttr:1,1,I put so much work in crafting my resume to fit the description.,put,14,disappointed
hit:484_conv:968_uttr:1,1,All my boyfriend does is play video games 24/7!,play,10,furious
hit:488_conv:977_uttr:1,1,I spent months practicing for a major symphony in New York.,spend,12,prepared
hit:489_conv:978_uttr:1,1,I am going for a competition tomorrow.,go,8,confident
hit:492_conv:984_uttr:1,0,"As bad as it is to say, one time I took a flash drive that I saw in a computer that I used at school because I needed one and it had nothing on it.",take,37,guilty
hit:493_conv:987_uttr:1,0,I am announced the best writer in my state for the third time,announce,13,excited
hit:494_conv:988_uttr:1,0,Whenever I see a newborn baby I always think about how I wish their life will be happy and long.,think,21,hopeful
hit:495_conv:990_uttr:1,1,I recently got to visit California for the first time.,get,11,excited
hit:496_conv:992_uttr:1,0,I worked very hard on my part on the assigned project and my supervisor praised me yesterday in front of others in the meeting,work,24,proud
hit:497_conv:994_uttr:1,1,I cant wait for next weekend.,wait,8,anticipating
hit:497_conv:995_uttr:1,0,I left the light on in my car the other day and it killed the battery,leave,16,annoyed
hit:498_conv:996_uttr:1,0,"I recently interviewed a job, but then the company threw a wrench in my plans.",interview,17,disappointed
hit:500_conv:1001_uttr:1,1,My boyfriend and I went to the beach the other evening to celebrate our six year anniversary.,go,18,joyful
hit:508_conv:1016_uttr:1,0,Ignored my friends message on one of my social media sites that just wanted support from me after finding out her mom had cancer.,ignore,25,guilty
hit:511_conv:1022_uttr:1,1,My holiday trip has cancelled.,cancel,6,sad
hit:520_conv:1040_uttr:1,1,Late last night I swore I heard some footsteps coming from my kitchen.,swear,14,terrified
hit:523_conv:1047_uttr:1,1,I remember being in the dealership and they handed me the keys.,remember,13,excited
hit:524_conv:1049_uttr:1,1,It went super well though.,go,6,prepared
hit:525_conv:1050_uttr:1,0,Although I was running late I was still made it to the Black Friday sale and was able to get in the front of the line still to get the tv I really wanted!,make,35,excited
hit:526_conv:1052_uttr:1,1,"I guess something like 6,000 families have been massacred by extremists.",guess,12,sad
hit:527_conv:1054_uttr:1,0,Im happy that the next year of uni is starting,be,11,excited
hit:527_conv:1055_uttr:1,1,I'm awaiting eagerly to meet my friend.,await,9,anxious
hit:536_conv:1072_uttr:1,0,"I thought my friend would never find a girlfriend, but he really proved me wrong recently and it makes me pretty proud.",think,24,impressed
hit:537_conv:1074_uttr:1,1,I cannot forget my 25th birthday even if I tried.,forget,12,surprised
hit:540_conv:1081_uttr:1,1,I learnt lot of dishes,learn,5,grateful
hit:542_conv:1084_uttr:1,1,I am become so angry and bitter.,become,8,jealous
hit:542_conv:1085_uttr:1,1,"I was getting my email hacked and wanted to lose my temper and send the hacker insulting, threatening emails.",get,21,faithful
hit:543_conv:1086_uttr:1,0,I felt destroyed when I failed one of my college courses last year,destroy,13,devastated
hit:548_conv:1097_uttr:1,0,I will make it in the exam,make,7,prepared
hit:551_conv:1102_uttr:1,1,I knew that there is a lot of studying entailed when you are in law school.,know,17,prepared
hit:555_conv:1110_uttr:1,0,I didn't expect my wife to buy me a new car for my birthday.,expect,16,surprised
hit:558_conv:1117_uttr:1,1,So I went to the store and bought a new tent and sleeping bag.,go,15,prepared
hit:559_conv:1119_uttr:1,0,I pray not to be afraid to pass my exams,pray,10,terrified
hit:561_conv:1123_uttr:1,0,I love pizza and finally got to go to Chicago to have the real deep dish experience,love,17,excited
hit:562_conv:1125_uttr:1,0,I feel anxious going to them.,feel,7,afraid
hit:565_conv:1131_uttr:1,1,On my last birthday I went skydiving.,go,8,excited
hit:568_conv:1136_uttr:1,0,A few years ago I saw my life flash before my eyes.,see,13,afraid
hit:568_conv:1137_uttr:1,0,"I let my friend cut my hair, with no training",let,11,trusting
hit:569_conv:1139_uttr:1,1,I feel so depressed.,feel,5,lonely
hit:570_conv:1141_uttr:1,0,I've been doing work in a remote location and I haven't seen my friends or family for weeks.,do,21,lonely
hit:571_conv:1142_uttr:1,1,I studied college at university of south Florida.,study,9,proud
hit:573_conv:1147_uttr:1,0,"I remember the particular time when I was a madly raging, that I smashed a 40oz beer on the street floor scattering all glass pieces over.",remember,29,angry
hit:574_conv:1148_uttr:1,1,I got the job of my dreams today!,get,9,joyful
hit:575_conv:1151_uttr:1,1,Someone was trying to break into my door one night.,try,11,afraid
hit:578_conv:1156_uttr:1,0,For my 30th birthday my friends threw me an unexpected party that was a lot of fun.,throw,18,surprised
hit:578_conv:1157_uttr:1,0,Some stories terrifies me,terrify,4,afraid
hit:579_conv:1158_uttr:1,0,I never know my girl friend is so noticed in the society until she won the most beautiful girl in her city,know,22,impressed
hit:580_conv:1161_uttr:1,0,i hate when people are unfaithful to there relationship,hate,9,angry
hit:583_conv:1166_uttr:1,1,I just want to see what i got,want,8,anxious
hit:583_conv:1167_uttr:1,1,I didn't feel great one time when I showed up at court drunk.,feel,15,guilty
hit:588_conv:1176_uttr:1,1,My cousin was telling me about the family all heading out for the annual family lake trip.,tell,18,jealous
hit:594_conv:1188_uttr:1,0,"By mistake, my wife during dinner yesterday said to your friend that we hiking the same day that we were suppose to go with them visit a city.",say,30,embarrassed
hit:598_conv:1197_uttr:1,1,I lost 40 pounds by eating right and going to the gym.,lose,13,proud
hit:599_conv:1198_uttr:1,0,One night I just got done reading some really scary stories and what made it worse is that my door opened seemingly on its own not long after!,do,29,afraid
hit:601_conv:1202_uttr:1,0,I saw the announcement for fallout 76 last month and was shocked and sad to see it wasnt an rpg singleplayer game.,see,24,disappointed
hit:610_conv:1221_uttr:1,1,Me and my spouse agreed that we're gonna move back home to Texas next year.,agree,18,excited
hit:611_conv:1223_uttr:1,0,"I went to a 4th of july music festival and a mother had her 6 year old daughter dressed in a leotard and paraded her around, it was horrible behavior for a parent",go,34,disgusted
hit:619_conv:1238_uttr:1,0,"My brother used to be so much more overweight than he is now, since he has been putting a lot of effort into losing weight recently.",use,28,impressed
hit:622_conv:1244_uttr:1,1,My wife is expecting a baby.,expect,7,anxious
hit:622_conv:1245_uttr:1,1,It made my life quite alone.,make,7,lonely
hit:623_conv:1247_uttr:1,0,I ordered a package and had to stay home to sign for it and the mailman drove past my house and didn't deliver it.,order,26,angry
hit:627_conv:1254_uttr:1,0,I once won an award for writing a poem in a competition I didn't enter.,win,17,surprised
hit:627_conv:1255_uttr:1,1,I was expecting a baby last month.,expect,8,prepared
hit:636_conv:1272_uttr:1,0,"Someone tried to steal my computer a year ago, got super angry with them.",try,16,furious
hit:636_conv:1273_uttr:1,0,i get the horror situation in midnight,get,7,afraid
hit:638_conv:1276_uttr:1,1,I got my engineering diploma three month ago.,get,9,content
hit:638_conv:1277_uttr:1,0,Playing with the new NES remake has me remembering all these games I had forgotten.,remember,16,nostalgic
hit:640_conv:1280_uttr:1,0,They cannot leave power because of greed,leave,8,jealous
hit:640_conv:1281_uttr:1,0,I find it frustrating when jealousy kicks in.,find,9,jealous
hit:644_conv:1289_uttr:1,0,I got a pen from my grandfather that reminds me of him whenever I use it.,get,17,sentimental
hit:645_conv:1291_uttr:1,0,It paid very well and in a field I love.,pay,11,joyful
hit:646_conv:1292_uttr:1,0,My friends set me up a huge surprise party for my birthday.,set,13,grateful
hit:646_conv:1293_uttr:1,0,I always feel nervous in a crowd.,feel,8,anxious
hit:651_conv:1302_uttr:1,0,The day of one of the most important meetings of my life and my nanny decides to come in an hour late and was not even a tad remorseful!,decide,30,annoyed
hit:651_conv:1303_uttr:1,0,I cheated on my girl friend once and haven't told her.,cheat,13,guilty
hit:652_conv:1304_uttr:1,0,Me and my mom have always had a trusting relationship.,have,11,trusting
hit:654_conv:1308_uttr:1,0,I felt so old the other day when I heard an old song from one of my favorite kids songs.,feel,21,nostalgic
hit:654_conv:1309_uttr:1,0,I can't believe my sister stole money from me recently.,believe,12,furious
hit:655_conv:1311_uttr:1,0,"I was gripped by a fear factor ,the night thing",grip,11,afraid
hit:657_conv:1315_uttr:1,1,I refuse to go back into my neighbor's home.,refuse,11,terrified
hit:659_conv:1319_uttr:1,0,I was looking into the early works of da Vinci.,look,11,impressed
hit:660_conv:1321_uttr:1,0,"My brother has always had more friends than me and even though that made me happy for him, I couldn't help but wish I had as many as him.",have,32,jealous
hit:661_conv:1323_uttr:1,0,I sent some stupid Whatsapp messages the other day,send,9,embarrassed
hit:663_conv:1327_uttr:1,0,That made us good children,make,5,grateful
hit:665_conv:1331_uttr:1,1,I just watched the testimony before Congress today.,watch,9,anxious
hit:666_conv:1332_uttr:1,0,Heights really scare me and I don't know how to get over it.,scare,15,terrified
hit:666_conv:1333_uttr:1,0,I will be visiting Europe soon!,visit,7,excited
hit:668_conv:1336_uttr:1,0,They stole some stuff,steal,4,sad
hit:668_conv:1337_uttr:1,0,Slowly but surely the light at the end of tunnel is coming.,come,13,hopeful
hit:670_conv:1340_uttr:1,0,I can't believe I just finished my first running race!,believe,12,proud
hit:670_conv:1341_uttr:1,0,I always get excited the day before Christmas.,get,9,excited
hit:671_conv:1342_uttr:1,0,"Hello, I just woke up to some nice sunlight!",wake,11,content
hit:672_conv:1344_uttr:1,0,I miss the old times when there was so much less crimes.,miss,13,nostalgic
hit:674_conv:1348_uttr:1,0,Movies about vampires terrifies me a lot,terrify,7,afraid
hit:674_conv:1349_uttr:1,1,I watched the testimony of Peter Strzok earlier today before Congress.,watch,12,disgusted
hit:675_conv:1351_uttr:1,0,I like to be prepared when going on a trip.,like,11,prepared
hit:676_conv:1352_uttr:1,0,I found a picture with my dad from when I was a baby.,find,14,sentimental
