id,summarized,text,root,length,emotion
mep2b9,0,I can’t limit myself when I eat Chinese food,limit,10,jealous
memle5,0,quitting fast food,quit,3,content
m6zkhe,0,Someone gave me their number today.,give,7,grateful
m6wgok,0,Treating yourself gently when you screw up,treat,7,trusting
m6sgu6,0,The Grammy Awards this year was rigged.,rig,8,surprised
m6s1q0,1,I feel completely lost.,feel,5,lonely
m6rw8h,1,I love my dad.,love,5,caring
m6ov9f,0,I just found out my husband cheated,find,7,excited
m6kswk,0,About time i guess,guess,4,suggesting
m6h13c,1,I miss when Instagram was more geared toward photography.,miss,10,nostalgic
m6gww6,1,"Man, I love Twitter.",love,6,joyful
m6cyps,0,A stranger made my day yesterday in 3 seconds!,make,10,grateful
m6cvre,0,A teacher complimented me!,compliment,5,impressed
m6cp6a,0,Fixed my computer today,fix,4,prepared
m6ah93,1,"I received my ""promotion"" today.",receive,8,excited
m67gpx,0,I keep getting random links sent to me,keep,8,annoyed
m65kyc,0,I forgot why I was worried,forget,6,anxious
m63im3,1,Wish me luck!,wish,4,wishing
m5z2mc,1,Thoughts or comments would make me happy.,make,8,encouraging
m5y1ti,0,I’m extremely fortunate,be,4,grateful
m5uw47,0,I enjoy hearing others opinion on topics..,hear,8,caring
m5uqrr,0,I just realized I'm happy right now.,realize,9,joyful
m5rle4,0,It’s my birthday today!!!,’,8,joyful
m5o2gs,0,I feel guilty for taking a break from work today,feel,10,guilty
m5id7m,0,I got my first 'you look good today',get,10,proud
m5eqvz,0,I cut my hair!,cut,5,proud
m5e85f,0,My house was besieged by cows,besiege,6,afraid
m5e46b,0,Video game crushes,crush,3,devastated
m5bqcy,0,online gf likes how i look,like,6,confident
m5bmm1,0,Wrote a poem about my feelings,write,6,sentimental
m5auvb,0,I regret the things I say,regret,6,guilty
m5abm0,0,I love my dog so much,love,6,caring
m58h0j,0,I am learning to drive,learn,5,confident
m57poq,1,I love our morning routine.,love,6,joyful
m57j88,0,Got my first order at Upwork yesterday 🎉,got,8,anticipating
m56zf9,0,I miss talking to guys,miss,5,sentimental
m56qlj,0,I keep dreaming of buying a Tesla Model 3 !,keep,10,jealous
m54tt3,0,God I adore women so much!!,adore,8,grateful
m545lj,0,My speaking skills keep embarrassing me,keep,6,embarrassed
m542p3,0,I sent my sister care package for no reason,send,9,guilty
m53jyq,0,I love self checkout,love,4,proud
m50moh,0,I quit caffeine.,quit,4,excited
m4ya3t,0,I saw my work making someone laugh.,see,8,proud
m4y684,0,I used to eat lunch by myself in the bathroom,use,10,afraid
m4rhs6,0,I miss when my brother was little,miss,7,sentimental
m4p6vs,0,Drinking more since COVID started,drink,5,faithful
m4op81,0,I finally ended a situationship.,end,6,proud
m4n74k,0,I made it into a PhD program!,make,8,proud
m4m72v,0,Girlfriend sent me a wholesome drunk text,send,7,caring
m4lv14,0,Paying it forward,pay,3,grateful
m4jepd,1,Cuz I think I don’t know anymore,think,8,apprehensive
m4isq2,0,Let’s Play A Game!,let,6,anticipating
m4ct1n,1,Sometimes I wake up and I feel lost.,wake,9,afraid
m4crb5,0,I don't know how to deal with annoying people,know,10,annoyed
m4cr1q,1,Going Rollerblading later,go,3,hopeful
m4cpab,0,I made my Mom some money but by dream.,make,10,proud
m49hxg,0,I think my favorite cat recognizes my footsteps!,think,9,confident
m49ea7,0,"""Brother, I need your help""",need,8,trusting
m48d46,0,My family loves to eat hummus.,love,7,joyful
m46ree,0,Trying not to crawl too deeply into my hole.,try,10,apprehensive
m46q7h,0,I miss having someone to obsessively talk to...,miss,9,jealous
m42edk,0,I’m so shocked!,be,5,devastated
m425lu,0,Feeling so loved,feel,3,joyful
m423cp,1,Let me know if I missed anything!,let,8,suggesting
m41oxm,0,I love bees,love,3,caring
m4170w,0,I finally pulled the plug on my Xbox today,pull,9,proud
m3zzcc,1,This post is going to sound really weird.,go,9,anxious
m3yoya,1,"Now, my period pains are debilitating.",debilitate,8,sad
m3xjys,1,I recently turned thirty.,turn,5,surprised
m3wkho,1,That could happen next week!,happen,6,hopeful
m3wiph,0,Cleaning randomly,clean,2,annoyed
m3qnzh,0,I get along with my roommates!,get,7,content
m3q5xj,0,I turned 22 today,turn,4,sentimental
m3p4tz,0,Boss Says im too relaxed,say,6,content
m3p4bi,0,I’ve started taking care of my skin!,start,9,proud
m3n4mz,0,This one time I saw a dog,see,7,terrified
m3mvzp,0,Self-sabatoge finally beaten,beat,5,proud
m3mdx7,0,My last milk tooth fell off!,fall,7,sad
m3himr,0,I feel intimidated by my first research unit,feel,8,afraid
m3hgrq,0,"Male 23, please read full post",read,7,suggesting
m3hf3p,1,I genuinely want to know.,want,6,caring
m3h454,1,Getting mixed signals,get,3,anxious
m3fr3b,0,Got a raise and paid off my student loans!,got,10,proud
m3fmwj,0,A little girl called me pretty today,call,7,grateful
m3dj1c,0,I used to work for a credit card company..,use,10,nostalgic
m3csx8,0,Let's talk about your favourite video game!,let,9,suggesting
m3a870,1,he got direct admit into CS.,get,7,confident
m39lim,0,I met someone really nice,meet,5,excited
m37m8c,1,Some conversations feel like a game of chess.,feel,9,annoyed
m37hjb,0,I didn't cry today,cry,5,joyful
m37d6s,0,"Feeling defeated, misguided and lost",defeat,6,sad
m35tv6,1,"Emotionally, I feel pretty good, though.",feel,9,joyful
m32r97,0,I downloaded Fortnite today and had fun,download,7,joyful
m30ncd,1,Miss those times.,miss,4,nostalgic
m303v9,0,"Made my second cooked food, chicken sandwich.",make,9,proud
m2zfm7,1,I’m finally a comp sci major!,be,8,proud
m2vo8b,0,I passed my driving test!,pass,6,proud
m2vj78,1,Any kind of advice is appreciated,appreciate,6,grateful
m2upeo,0,First time trying meditation and...,try,6,surprised
m2tqc7,1,Somehow the guys at work found out.,find,8,surprised
m2o45r,0,Boys getting flowers,get,3,sentimental
m2m3nh,1,I tried honey today,try,4,hopeful
m2lhsw,1,You made my morning a whole lot better.,make,9,wishing
m2l6rd,1,Now I am left broken and utterly paralyzed.,leave,9,devastated
m2k4da,1,tell me please,tell,3,suggesting
m2i0tw,0,I got a new job,get,5,proud
m2hnn6,0,Talking about space stuff!,talk,5,excited
m2gqw5,0,I hate spending $.,hate,5,disgusted
m2f2n0,0,Anyone else get so nostalgic some times,get,7,sentimental
m2e76i,0,I don’t like the American workweek,like,7,sad
m2e2k7,0,"272 applications later, I finally landed the job!",land,10,hopeful
m2b1qj,0,Our universe makes no sense,make,5,neutral
m2awla,0,Went to The Beach Today!,go,6,excited
m2achw,0,I Got A Diagnosis Today!,got,6,excited
m27fyt,1,I love the school I work for.,love,8,proud
m26xh4,0,I really love my husband❤,love,6,caring
m267le,0,Feeling kinda lonely,feel,3,lonely
m244si,0,I just got a huge confidence boost yesterday,get,8,proud
m21lb2,0,Finally deleted Instagram,delete,3,devastated
m21f6q,0,I made a decision!,make,5,excited
m20fdf,0,I got a wake up call yesterday,get,7,surprised
m1z580,0,I despise being a black girl,despise,6,ashamed
m1z11p,0,Music makes me cry,make,4,sad
m1qqiv,1,I drink a lot of bottled water.,drink,8,prepared
m1pz8r,0,Childhood friend confessed her feelings,confess,5,guilty
m1p77m,1,We made eye contact.,make,5,hopeful
m1lyr2,0,I’m my own biggest hater,be,6,ashamed
m1lmwl,1,I'd go to the gym every day.,go,9,confident
m1lco1,1,Made my year.,make,4,proud
m1kio8,0,I love my boyfriend so much,love,6,caring
m1ipyr,0,I think that food in general is overrated,think,8,agreeing
m1igux,0,taxes are stressing me out,stress,5,annoyed
m1f43j,0,Today i wore glasses for the first time,wear,8,surprised
m1e8ex,0,I just got into nursing school.,get,7,confident
m1dof0,0,I went to the doctor yesterday and I hated it,go,10,sad
m1di57,1,I've only started liking vegetables fairly recently.,start,9,surprised
m1burt,1,Bought my very first stocks today!,buy,7,excited
m197ix,0,I got Scammed for the first time.,scamme,8,surprised
m16ymn,0,Looking down the barrel of a life changing moment,look,9,nostalgic
m13ksa,0,Unpopular Opinion: I Like Being In A Pandemic,like,9,jealous
m13acq,0,It’s my birthday 🥳,’,5,joyful
m10gjl,0,I lied today for no reason.,lie,7,guilty
m107qp,0,I brought a new cat to my house,bring,8,excited
m0yl41,1,I feel like Im going crazy sometimes.,feel,9,anxious
m0yeig,0,Got my GED today,got,4,proud
m0ybc1,0,Completed my first project!,complete,5,proud
m0u6be,1,I like to talk about high heels and dresses.,like,10,jealous
m0s9o0,0,My cat is my self appointed emotional support animal,appoint,9,caring
m0rzfz,0,I don't understand why people find me attractive.,understand,10,questioning
m0pr3n,0,I finally got my drivers license today!!!,get,10,proud
m0p87h,1,I don't want much with life tbh.,want,9,sad
m0p2qx,0,"Fucking things up with guy I like, amazing day",fuck,10,proud
m0k0nf,0,First time feeling peaceful in a while,feel,7,content
m0jxl7,0,I don't understand why people usually hate socks,understand,9,annoyed
m0jlyh,0,The ski trip made me feel extremely bad,make,8,guilty
m0isy7,1,I want to grow up in Hawaii surfing everyday.,want,10,joyful
m0ic42,0,Knowing what to look out for,know,6,trusting
m074nh,0,I Went Bald Today,go,4,impressed
m06s4d,1,Some of my close friends forgot.,forget,7,sad
m0551x,0,I will forever miss good neighbors.,miss,7,sentimental
m04xqs,1,I still feel immature and childish.,feel,7,ashamed
lxzhwf,0,I’m getting old,get,4,sad
lxzgeg,0,the funniest thing just happened on my bus,happen,8,neutral
lxxg0r,1,"One, it feels like I missed out.",feel,9,disappointed
lxvml8,0,Today I wanted to make a post,want,7,sentimental
lxvhe6,1,"I almost felt like crying, lol.",feel,8,embarrassed
lxtmxu,1,I brought home a fluffy cat last week.,bring,9,excited
lxsjnf,0,Covid has taken a toll,take,5,sad
lxlxkp,0,i managed to call and arrange something by myself today,manage,10,proud
lxj6n4,0,Sometimes I feel like I can't win,feel,8,disappointed
lxhs6j,0,Just shaved my head bald,shave,5,surprised
lxhr2b,0,I'm feeling so happy right now!,feel,8,joyful
lxfzme,0,I failed my driving test for the second time today,fail,10,embarrassed
lxfd09,0,"Quit a Toxic Job, Nervous but Excited",quit,8,anxious
lxezdi,0,Distract me with random topics for a while,distract,8,annoyed
lxdv2s,0,I met my favorite cosplayer and she was awesome,meet,9,excited
lxc2jy,0,I dont believe in ghosts until...,believe,8,apprehensive
lxakjq,0,I’m obsessed with making my own popcorn,obsess,8,jealous
lx8yeo,1,I finished my first cup of black coffee today.,finish,10,content
lx8vmq,0,Booooo you,booooo,2,wishing
lx6by1,0,I am staying positive,stay,4,hopeful
lx5rsx,1,I need to find something else to do.,need,9,lonely
lx1oim,0,I learned touch typing!!,learn,6,proud
lx04iv,1,Try Indian vegetarian Food.,try,5,questioning
lwxlpf,0,Hesitant rehoming a pet,rehome,4,apprehensive
lwxgup,1,"Pretty much, what it says in the title.",say,10,acknowledging
lwn3bm,0,Let's talk about our secrets. .,let,8,trusting
lwmf7w,0,hot air balloons are fucking terrifying,fuck,6,afraid
lwhx6w,0,I made it to cake day,make,6,proud
lwht6s,0,I was wondering how to handle my binge watching.,wonder,10,anxious
lwhroy,0,Break up songs needed!...,break,6,suggesting
lwc6xs,0,Looking for Interviewees for college paper!,look,7,hopeful
lwbe4y,0,recently separated from my husband of 7 years.,separate,9,sad
lw97wz,0,Tell me what made you subconsciously smile recently!,tell,9,suggesting
ltvo9k,0,I saved a bee today,save,5,grateful
ltevfk,0,I need a little art advice,need,6,prepared
ltepy2,0,I wanna test something,wanna,4,anticipating
lteloa,0,Any musicians wanna jam out hit me up,hit,8,suggesting
lteedk,1,Hiring movers.,hire,3,prepared
lteaf9,1,I challenged myself to read a book.,challenge,8,confident
lt8doq,0,Loving My New Job!,love,5,proud
lt4k8x,0,Looking for guys to discuss games,look,6,hopeful
lsxhae,0,Just landed my dream job :),land,6,excited
lsvvah,0,Looking to chat :),look,4,excited
lsvu6i,1,Making the most of a nice day.,make,8,content
lsvt8r,0,I just completed the final exam of my bachelors,complete,9,proud
lsvrum,1,Make it stop.,make,4,furious
lsq2z7,0,Tell Me About Your Dream House/Happy Place,tell,9,hopeful
lsq2tz,0,I won my first tennis match yesterday!,win,8,proud
lso6kl,1,A coworker got promoted.,promote,5,joyful
lsnrgq,0,I find any talent absolutely amazing.,find,7,impressed
lsneoe,1,"Unfortunately, one denied me.",deny,6,disappointed
lsmzj5,1,I need company.,need,4,lonely
lsmxio,1,My TV show backlog is getting longer and longer.,get,10,anticipating
lsipri,0,We're going to be okay!,go,7,content
lsioip,0,I don’t care how hot a woman is,care,9,confident
lsht4a,1,I feel accomplished and excited.,feel,6,excited
lsew1b,1,The most difficult part is creating melody,create,7,confident
lsc3a2,1,I teach music in high school.,teach,7,proud
lsbwdr,0,I bought myself a Rose.,buy,6,proud
ls3wk8,0,Post got removed because it was a rant,remove,8,furious
ls092r,0,Feeling embarrassed,feel,2,embarrassed
lrzucd,1,Nights suck.,suck,3,sad
lrzr9y,0,Looking for a new sleep album,look,6,hopeful
lrxuzl,0,I’m thinking of getting back into standup comedy.,think,10,hopeful
lrxoxd,0,My fiance just went to hold my hand,go,8,trusting
lrvmkh,0,I got a great grade today!,get,7,proud
lrtae1,0,I’m currently going through a mystery illness.,go,9,sad
lrpr5p,0,I got into 3 AP classes today,get,7,proud
lrmr3q,0,I got approve for my first car!,get,8,proud
lrlyjt,0,please talk to me,talk,4,suggesting
lreiti,0,Studying support and Motivation,study,4,hopeful
lr6gqm,1,Feels good,feel,2,acknowledging
lr529e,0,Hope everyone is having a good night!,hope,8,wishing
lr4vz5,0,Nuggets let me down tonight.,let,6,disappointed
lr4jir,0,I just wrapped my best friends wedding gift.,wrap,9,excited
lr0j7u,0,Looking for recommendations to learn French online,look,7,suggesting
lqzkxr,1,Dumb I know.,know,4,ashamed
lpvcdo,0,i want to make a english speaker friend,want,8,hopeful
lpt72t,0,I cant wait for the love of my life,wait,10,anticipating
lpsz9u,0,Today I became monkey,become,4,proud
lpsnj1,0,I pulled an all-nighter,pull,6,proud
lpsdnh,0,I want to meet my homies,want,6,excited
lprsmy,0,Today I start counselling after 14 years of serious depression,start,10,sad
lppwqp,0,"Rival vs enemy, I love the difference",love,8,impressed
lppbon,0,Just sitting here PRAYING that I get this apartment,pray,9,hopeful
lppbmr,1,I like to be left alone.,like,7,lonely
lpp84s,1,I like to be left alone.,like,7,lonely
lpjxvk,0,I'm gonna start a help phone.,go,9,confident
lpi7ox,1,I've narrowed my apartment search to 3 apartments.,narrow,10,prepared
lpi0os,0,Pick a chip brand you like.,pick,7,confident
lpfrkk,0,Been Gone long Ago...,go,5,sad
lpfgcv,0,My friend calmed me down from a panic attack.,calm,10,caring
lpdhah,0,I gifted a girl I really like today,gift,8,grateful
lpd7t6,1,I’ve even got a couple orders so far!,get,10,anticipating
lp9o72,0,Prepare to get nigga balls,prepare,5,anticipating
lp6oua,0,I wanna talk about the MCU with someone.,wanna,9,hopeful
lp6mi6,0,I feel like living with my parents is destroying me,feel,10,sad
lp5tjc,0,Looking for a music soulmate,look,5,hopeful
lp4xkt,0,My dad got the COVID vaccine yesterday.,get,8,excited
lp4wzz,0,Stuck in the Void,stick,4,afraid
lp3f0b,1,Cmon grow hair grow.,grow,5,annoyed
lp2nk6,0,Moving into my ex hometown,move,5,nostalgic
lp29eo,1,Short people see everything.,see,5,jealous
lp29bw,0,It really sucks that coffee isn't good for you,suck,10,disappointed
lp00ac,0,I woke up to my bf tucking me in,wake,9,excited
lozlwn,0,Told my boss I would be leaving in 2 weeks,tell,10,hopeful
lozlk7,0,I made spaghetti!,make,4,proud
loys1y,0,I’m glad I exist in this era.,be,9,grateful
loyfu7,0,I contradicted myself subconsciously,contradict,4,guilty
loxyq8,0,"So finally, tomorrow I'm moving on!",move,9,encouraging
loxtmn,0,Came across racists in my game,come,6,ashamed
lov089,0,I've bought some shrinky dinks for the first time,buy,10,excited
lotz7l,0,I think I’ve overwhelmed myself,think,6,embarrassed
lor8y5,1,Let folks go.,let,4,hopeful
loqg7j,0,I think I just found my favorite band,think,8,excited
looxb7,0,I just wanna prove something real quick...,prove,8,confident
lomqcm,0,My social life has almost completely dipped.,dip,8,sad
lol676,1,Never let your passion die.,let,6,hopeful
lol5ht,0,I’m struggling,struggle,3,sad
lok9kx,0,Let’s all just be nice.,let,7,content
lohdp4,0,I drew handssss,draw,3,embarrassed
lof31p,1,mawson gold carries out several successful projects.,carry,8,impressed
lod6k4,0,I respect intelligence!,respect,4,agreeing
locnjz,0,Caught a tomato at the supermarket,catch,6,guilty
lo7ob6,1,I would just like to understand,like,6,questioning
lo4svw,1,"Hello folks, title says it all.",say,8,acknowledging
lo4euf,0,Just read below,read,3,acknowledging
